,director_name,Film,gross,genres,duration,plot_keywords,Year,Award,Name
163,Martin Scorsese,Cape Fear,79100000.0,Crime|Thriller,128.0,lawyer|neo noir|prison|rapist|southern gothic,1991,Actor in a Leading Role,Robert De Niro
164,Martin Scorsese,Cape Fear,79100000.0,Crime|Thriller,128.0,lawyer|neo noir|prison|rapist|southern gothic,1991,Actress in a Supporting Role,Juliette Lewis
165,Anthony Minghella,The English Patient,78651430.0,Drama|Romance|War,162.0,church|english|flashback|nurse|patient,1996,Actor in a Leading Role,Ralph Fiennes
166,Anthony Minghella,The English Patient,78651430.0,Drama|Romance|War,162.0,church|english|flashback|nurse|patient,1996,Actress in a Leading Role,Kristin Scott Thomas
167,Anthony Minghella,The English Patient,78651430.0,Drama|Romance|War,162.0,church|english|flashback|nurse|patient,1996,Actress in a Supporting Role,Juliette Binoche
168,Curtis Hanson,L.A. Confidential,64604977.0,Crime|Drama|Mystery|Thriller,138.0,1950s|call girl|corruption|murder|police detective,1997,Actress in a Supporting Role,Kim Basinger
169,Frank Oz,In & Out,63826569.0,Comedy,90.0,academy award|gay|high school|reporter|teacher,1997,Actress in a Supporting Role,Joan Cusack
170,Spike Lee,Malcolm X,48169908.0,Biography|Drama|History|Romance,202.0,african american|black history|civil rights|ku klux klan|nation of islam,1992,Actor in a Leading Role,Denzel Washington
171,Roman Polanski,The Pianist,32519322.0,Biography|Drama|War,150.0,ghetto|holocaust|jewish|piano|warsaw ghetto,2002,Actor in a Leading Role,Adrien Brody
172,Mike Nichols,Closer,33987757.0,Drama|Romance,98.0,cheating wife|film camera|hasselblad camera|leica camera|medium format camera,2004,Actor in a Supporting Role,Clive Owen
173,Mike Nichols,Closer,33987757.0,Drama|Romance,98.0,cheating wife|film camera|hasselblad camera|leica camera|medium format camera,2004,Actress in a Supporting Role,Natalie Portman
174,Alejandro G. IÌ±ÌÁrritu,Biutiful,5100937.0,Drama,148.0,children|chinese|illegal immigrant|immigrant|male ponytail,2010,Actor in a Leading Role,Javier Bardem
175,Martin Scorsese,The Age of Innocence,32000000.0,Drama|Romance,139.0,19th century|countess|lawyer|love|new york,1993,Actress in a Supporting Role,Winona Ryder
176,Warren Beatty,Reds,,Biography|Drama|History|Romance,195.0,cold war|cold war era|interview|russia|written and directed by cast member,1981,Actor in a Leading Role,Warren Beatty
177,Warren Beatty,Reds,,Biography|Drama|History|Romance,195.0,cold war|cold war era|interview|russia|written and directed by cast member,1981,Actor in a Supporting Role,Jack Nicholson
178,Warren Beatty,Reds,,Biography|Drama|History|Romance,195.0,cold war|cold war era|interview|russia|written and directed by cast member,1981,Actress in a Leading Role,Diane Keaton
179,Warren Beatty,Reds,,Biography|Drama|History|Romance,195.0,cold war|cold war era|interview|russia|written and directed by cast member,1981,Actress in a Supporting Role,Maureen Stapleton
180,Rob Reiner,A Few Good Men,141340178.0,Drama|Thriller,138.0,cuba|guantanamo|lance corporal|lawyer|murder,1992,Actor in a Supporting Role,Jack Nicholson
181,Stephen Daldry,The Reader,34180954.0,Drama|Romance,124.0,love|reading|teaching oneself to read|trial|war crime,2008,Actress in a Leading Role,Kate Winslet
182,Paul Feig,Bridesmaids,169076745.0,Comedy|Romance,131.0,best friend|failure|food|job|partial female nudity,2011,Actress in a Supporting Role,Melissa McCarthy
183,David Cronenberg,A History of Violence,31493782.0,Crime|Drama|Thriller,96.0,bar|crotch shot|female full frontal nudity|female pubic hair|robbery,2005,Actor in a Supporting Role,William Hurt
184,Francis Ford Coppola,Apocalypse Now,78800000.0,Drama|War,289.0,army|green beret|insanity|jungle|vietnam,1979,Actor in a Supporting Role,Robert Duvall
185,Stephen Herek,Mr. Holland's Opus,82528097.0,Drama|Music,143.0,1990s|high school|high school teacher|teacher inspires students|teaching,1995,Actor in a Leading Role,Richard Dreyfuss
186,Sydney Pollack,Out of Africa,87100000.0,Biography|Drama|Romance,161.0,africa|hunter|love|marriage|plantation,1985,Actor in a Supporting Role,Klaus Maria Brandauer
187,Sydney Pollack,Out of Africa,87100000.0,Biography|Drama|Romance,161.0,africa|hunter|love|marriage|plantation,1985,Actress in a Leading Role,Meryl Streep
188,Robert Zemeckis,Flight,93749203.0,Drama|Thriller,138.0,airline|flight|flight attendant|lawyer|pilot,2012,Actor in a Leading Role,Denzel Washington
189,Rob Marshall,Chicago,170684505.0,Comedy|Crime|Musical,113.0,fame|jail|jazz age|murder|vaudeville,2002,Actor in a Supporting Role,John C. Reilly
190,Rob Marshall,Chicago,170684505.0,Comedy|Crime|Musical,113.0,fame|jail|jazz age|murder|vaudeville,2002,Actress in a Leading Role,Renée Zellweger
191,Rob Marshall,Chicago,170684505.0,Comedy|Crime|Musical,113.0,fame|jail|jazz age|murder|vaudeville,2002,Actress in a Supporting Role,Queen Latifah
192,Rob Marshall,Chicago,170684505.0,Comedy|Crime|Musical,113.0,fame|jail|jazz age|murder|vaudeville,2002,Actress in a Supporting Role,Catherine Zeta-Jones
193,John Lasseter,Toy Story,191796233.0,Adventure|Animation|Comedy|Family|Fantasy,74.0,claw crane|cowboy|jealousy|rivalry|toy,1995,Special Achievement Award,John Lasseter
194,Clint Eastwood,Mystic River,90135191.0,Crime|Drama|Mystery|Thriller,138.0,ballistics|detective|friend|gun|sexual abuse,2003,Actor in a Leading Role,Sean Penn
195,Clint Eastwood,Mystic River,90135191.0,Crime|Drama|Mystery|Thriller,138.0,ballistics|detective|friend|gun|sexual abuse,2003,Actor in a Supporting Role,Tim Robbins
196,Clint Eastwood,Mystic River,90135191.0,Crime|Drama|Mystery|Thriller,138.0,ballistics|detective|friend|gun|sexual abuse,2003,Actress in a Supporting Role,Marcia Gay Harden
197,Clint Eastwood,Million Dollar Baby,100422786.0,Drama|Sport,132.0,boxing|boxing trainer|death|suicide attempt|women boxing,2004,Actor in a Leading Role,Clint Eastwood
198,Clint Eastwood,Million Dollar Baby,100422786.0,Drama|Sport,132.0,boxing|boxing trainer|death|suicide attempt|women boxing,2004,Actor in a Supporting Role,Morgan Freeman
199,Clint Eastwood,Million Dollar Baby,100422786.0,Drama|Sport,132.0,boxing|boxing trainer|death|suicide attempt|women boxing,2004,Actress in a Leading Role,Hilary Swank
200,Barbra Streisand,The Prince of Tides,74787599.0,Drama|Romance,132.0,new york|psychiatrist|shrimper|south carolina|twins,1991,Actor in a Leading Role,Nick Nolte
201,Barbra Streisand,The Prince of Tides,74787599.0,Drama|Romance,132.0,new york|psychiatrist|shrimper|south carolina|twins,1991,Actress in a Supporting Role,Kate Nelligan
202,Jason Reitman,Up in the Air,83813460.0,Drama|Romance,108.0,airport|business trip|downsizing|on the road|travel,2009,Actor in a Leading Role,George Clooney
203,Jason Reitman,Up in the Air,83813460.0,Drama|Romance,108.0,airport|business trip|downsizing|on the road|travel,2009,Actress in a Supporting Role,Vera Farmiga
204,Jason Reitman,Up in the Air,83813460.0,Drama|Romance,108.0,airport|business trip|downsizing|on the road|travel,2009,Actress in a Supporting Role,Anna Kendrick
205,Alexander Payne,About Schmidt,65010106.0,Comedy|Drama,125.0,highway travel|on the road|retirement|road movie|wedding,2002,Actor in a Leading Role,Jack Nicholson
206,Alexander Payne,About Schmidt,65010106.0,Comedy|Drama,125.0,highway travel|on the road|retirement|road movie|wedding,2002,Actress in a Supporting Role,Kathy Bates
207,Chris Noonan,Babe,66600000.0,Comedy|Drama|Family,91.0,dog|farmer|pig|sheep|sheepdog,1995,Actor in a Supporting Role,James Cromwell
208,Joe Wright,Atonement,50921738.0,Drama|Mystery|Romance|War,123.0,death of sister|dying|loss of virginity|septicemia|sex,2007,Actress in a Supporting Role,Saoirse Ronan
209,Kimberly Peirce,Carrie,35266619.0,Drama|Fantasy|Horror,100.0,outcast|prom|self injury|telekinesis|tragic event,1976,Actress in a Leading Role,Sissy Spacek
210,Kimberly Peirce,Carrie,35266619.0,Drama|Fantasy|Horror,100.0,outcast|prom|self injury|telekinesis|tragic event,1976,Actress in a Supporting Role,Piper Laurie
211,Kimberly Peirce,Carrie,35266619.0,Drama|Fantasy|Horror,100.0,outcast|prom|self injury|telekinesis|tragic event,1976,Actress in a Leading Role,Sissy Spacek
212,Kimberly Peirce,Carrie,35266619.0,Drama|Fantasy|Horror,100.0,outcast|prom|self injury|telekinesis|tragic event,1976,Actress in a Supporting Role,Piper Laurie
213,Carl Franklin,One True Thing,23209440.0,Drama,127.0,cancer|job|love|new york|professor,1998,Actress in a Leading Role,Meryl Streep
214,Niki Caro,North Country,18324242.0,Drama,126.0,based on true story|innocence|lawsuit|mine|sexual harassment,2005,Actress in a Leading Role,Charlize Theron
215,Niki Caro,North Country,18324242.0,Drama,126.0,based on true story|innocence|lawsuit|mine|sexual harassment,2005,Actress in a Supporting Role,Frances McDormand
216,Edward Zwick,Glory,26830000.0,Drama|History|War,122.0,army|black soldier|military uniform|prejudice|u.s. civil war,1989,Actor in a Supporting Role,Denzel Washington
217,Edward Zwick,Glory,26830000.0,Drama|History|War,122.0,army|black soldier|military uniform|prejudice|u.s. civil war,1989,Actor in a Supporting Role,Denzel Washington
218,Andrew Dominik,The Assassination of Jesse James by the Coward Robert Ford,3904982.0,Biography|Crime|Drama|History|Western,160.0,long title|outlaw|robbery|train|train robbery,2007,Actor in a Supporting Role,Casey Affleck
219,James Mangold,Walk the Line,119518352.0,Biography|Drama|Music|Romance,153.0,1960s|accident|concert|guitar|prison,2005,Actor in a Leading Role,Joaquin Phoenix
220,James Mangold,Walk the Line,119518352.0,Biography|Drama|Music|Romance,153.0,1960s|accident|concert|guitar|prison,2005,Actress in a Leading Role,Reese Witherspoon
221,Ron Howard,Frost/Nixon,18593156.0,Drama,122.0,american president|political drama|scandal|u.s. president|washington post the newspaper,2008,Actor in a Leading Role,Frank Langella
222,Richard Attenborough,Cry Freedom,5899797.0,Biography|Drama|History,147.0,activist|editor|journalist|newspaper|south africa,1987,Actor in a Supporting Role,Denzel Washington
223,Adam McKay,The Big Short,70235322.0,Biography|Comedy|Drama|History,130.0,bank|banking|finance|fraud|mortgage,2015,Actor in a Supporting Role,Christian Bale
224,Joe Wright,Pride & Prejudice,38372662.0,Drama|Romance,135.0,bachelor|england|gentleman|georgian|love,2005,Actress in a Leading Role,Keira Knightley
225,Michael Caton-Jones,Rob Roy,31600000.0,Adventure|Biography,139.0,18th century|highlands|scotland|sexual cruelty|sword fight,1995,Actor in a Supporting Role,Tim Roth
226,David Lean,A Passage to India,26400000.0,Adventure|Drama|History,164.0,doctor|english|india|magistrate|mosque,1984,Actress in a Leading Role,Judy Davis
227,David Lean,A Passage to India,26400000.0,Adventure|Drama|History,164.0,doctor|english|india|magistrate|mosque,1984,Actress in a Supporting Role,Peggy Ashcroft
228,Richard Eyre,Notes on a Scandal,17508670.0,Crime|Drama|Romance|Thriller,92.0,age difference|school|student|teacher|writing,2006,Actress in a Leading Role,Judi Dench
229,Richard Eyre,Notes on a Scandal,17508670.0,Crime|Drama|Romance|Thriller,92.0,age difference|school|student|teacher|writing,2006,Actress in a Supporting Role,Cate Blanchett
230,Philip Kaufman,The Right Stuff,21500000.0,Adventure|Drama|History,193.0,astronaut|sound barrier|space program|u.s. air force|u.s. space program,1983,Actor in a Supporting Role,Sam Shepard
231,John Madden,Shakespeare in Love,100241322.0,Comedy|Drama|Romance,123.0,actor|audition|muse|playwright|theater,1998,Actor in a Supporting Role,Geoffrey Rush
232,John Madden,Shakespeare in Love,100241322.0,Comedy|Drama|Romance,123.0,actor|audition|muse|playwright|theater,1998,Actress in a Leading Role,Gwyneth Paltrow
233,John Madden,Shakespeare in Love,100241322.0,Comedy|Drama|Romance,123.0,actor|audition|muse|playwright|theater,1998,Actress in a Supporting Role,Judi Dench
234,Fernando Meirelles,The Constant Gardener,33565375.0,Drama|Mystery|Romance|Thriller,129.0,death|diplomat|doctor|kenya|murder,2005,Actress in a Supporting Role,Rachel Weisz
235,Barry Levinson,Rain Man,172825435.0,Drama,133.0,buick|convertible|last will and testament|savant|travel,1988,Actor in a Leading Role,Dustin Hoffman
236,Steven Spielberg,Schindler's List,96067179.0,Biography|Drama|History,185.0,german|german soldier|jew|jewish|nazi,1993,Actor in a Leading Role,Liam Neeson
237,Steven Spielberg,Schindler's List,96067179.0,Biography|Drama|History,185.0,german|german soldier|jew|jewish|nazi,1993,Actor in a Supporting Role,Ralph Fiennes
238,Tate Taylor,The Help,169705587.0,Drama,146.0,black servant|chocolate pie|jackson mississippi|maid|writing a novel,2011,Actress in a Leading Role,Viola Davis
239,Tate Taylor,The Help,169705587.0,Drama,146.0,black servant|chocolate pie|jackson mississippi|maid|writing a novel,2011,Actress in a Supporting Role,Jessica Chastain
240,Tate Taylor,The Help,169705587.0,Drama,146.0,black servant|chocolate pie|jackson mississippi|maid|writing a novel,2011,Actress in a Supporting Role,Octavia Spencer
241,Brian De Palma,The Untouchables,76270454.0,Crime|Drama|Thriller,119.0,corrupt judge|tax evasion|tough cop|white suit|year 1930,1987,Actor in a Supporting Role,Sean Connery
242,Ethan Coen,No Country for Old Men,74273505.0,Crime|Drama|Thriller,122.0,coin toss|desert|sheriff|texas|tracking device,2007,Actor in a Supporting Role,Javier Bardem
243,Sharon Maguire,Bridget Jones's Diary,71500556.0,Comedy|Drama|Romance,97.0,american actress playing british character|book publishing|calorie counting|employer employee relationship|rabbit costume,2001,Actress in a Leading Role,Renée Zellweger
244,Lasse HallstrÌ¦m,Chocolat,71309760.0,Drama|Romance,121.0,chocolate|chocolate shop|food|france|village,2000,Actress in a Leading Role,Juliette Binoche
245,Lasse HallstrÌ¦m,Chocolat,71309760.0,Drama|Romance,121.0,chocolate|chocolate shop|food|france|village,2000,Actress in a Supporting Role,Judi Dench
246,Marc Forster,Finding Neverland,51676606.0,Biography|Drama|Family,101.0,boy|inspiration|reference to peter pan|stage play|widow,2004,Actor in a Leading Role,Johnny Depp
247,Paul Thomas Anderson,There Will Be Blood,40218903.0,Drama,158.0,alcoholic|alcoholism|money|oil|turn of the century,2007,Actor in a Leading Role,Daniel Day-Lewis
248,Stephen Daldry,The Hours,41597830.0,Drama|Romance,114.0,housewife|lesbian|novel|party|reading,2002,Actor in a Supporting Role,Ed Harris
249,Stephen Daldry,The Hours,41597830.0,Drama|Romance,114.0,housewife|lesbian|novel|party|reading,2002,Actress in a Leading Role,Nicole Kidman
250,Stephen Daldry,The Hours,41597830.0,Drama|Romance,114.0,housewife|lesbian|novel|party|reading,2002,Actress in a Supporting Role,Julianne Moore
251,Shekhar Kapur,Elizabeth,30012990.0,Biography|Drama|History,124.0,16th century|british royal family|catholic|queen|queen elizabeth i,1998,Actress in a Leading Role,Cate Blanchett
252,Frank Darabont,The Shawshank Redemption,28341469.0,Crime|Drama,142.0,escape from prison|first person narration|prison|prison cell search|wrongful imprisonment,1994,Actor in a Leading Role,Morgan Freeman
253,John Wells,August: Osage County,37738400.0,Drama,121.0,based on play|incestuous relationship|pedophilia|secret|teenage daughter,2013,Actress in a Leading Role,Meryl Streep
254,John Wells,August: Osage County,37738400.0,Drama,121.0,based on play|incestuous relationship|pedophilia|secret|teenage daughter,2013,Actress in a Supporting Role,Julia Roberts
255,Gavin O'Connor,Warrior,13651662.0,Drama|Sport,140.0,alcoholic|mixed martial arts|return home|tournament|underdog,2011,Actor in a Supporting Role,Nick Nolte
256,Stephen Frears,Dangerous Liaisons,34700000.0,Drama|Romance,119.0,catholic|corruption|emotional abuse|france|seduction,1988,Actress in a Leading Role,Glenn Close
257,Stephen Frears,Dangerous Liaisons,34700000.0,Drama|Romance,119.0,catholic|corruption|emotional abuse|france|seduction,1988,Actress in a Supporting Role,Michelle Pfeiffer
258,Stephen Frears,Dangerous Liaisons,34700000.0,Drama|Romance,119.0,catholic|corruption|emotional abuse|france|seduction,1988,Actress in a Leading Role,Glenn Close
259,Stephen Frears,Dangerous Liaisons,34700000.0,Drama|Romance,119.0,catholic|corruption|emotional abuse|france|seduction,1988,Actress in a Supporting Role,Michelle Pfeiffer
260,Terry Gilliam,The Fisher King,41895491.0,Comedy|Drama|Fantasy,137.0,friendship|holy grail|massacre|redemption|video store,1991,Actor in a Leading Role,Robin Williams
261,Terry Gilliam,The Fisher King,41895491.0,Comedy|Drama|Fantasy,137.0,friendship|holy grail|massacre|redemption|video store,1991,Actress in a Supporting Role,Mercedes Ruehl
262,James Mangold,"Girl, Interrupted",28871190.0,Biography|Drama,127.0,1960s|father daughter incest|mental hospital|suicide|suicide attempt,1999,Actress in a Supporting Role,Angelina Jolie
263,Mary McGuckian,The Bridge of San Luis Rey,42880.0,Drama|Romance,120.0,bridge|friar|inquisition|peru|rope bridge,1928/1929,Art Direction,Cedric Gibbons
264,Jerry Zaks,Marvin's Room,12782508.0,Drama,98.0,house|leukemia|mental institution|nursing home|transplant,1996,Actress in a Leading Role,Diane Keaton
265,Neil Jordan,The End of the Affair,10660147.0,Drama|Romance,102.0,breasts|jealousy|obsession|sex scene|spiritual,1999,Actress in a Leading Role,Julianne Moore
266,Paul Haggis,In the Valley of Elah,6777589.0,Crime|Drama|Mystery|Thriller,121.0,detective|iraq|military|murder investigation|police,2007,Actor in a Leading Role,Tommy Lee Jones
267,Jerry Zucker,Ghost,217631306.0,Drama|Fantasy|Romance|Thriller,127.0,death|film blanc|invisibility|love|unrequited love,1990,Actress in a Supporting Role,Whoopi Goldberg
268,Clint Eastwood,The Bridges of Madison County,70960517.0,Drama|Romance,135.0,1960s|bridge|housewife|love|photographer,1995,Actress in a Leading Role,Meryl Streep
269,Richard Attenborough,Gandhi,,Biography|Drama|History,240.0,british|india|indian|muslim|pakistan,1982,Actor in a Leading Role,Ben Kingsley
270,Jessie Nelson,I Am Sam,40270895.0,Drama,132.0,child custody|custody battle|disability|mentally impaired man|single father,2001,Actor in a Leading Role,Sean Penn
271,Len Wiseman,Underworld,51483949.0,Action|Fantasy|Thriller,133.0,blood|death|hybrid|vampire|werewolf,1927/1928,Writing (Original Story),Ben Hecht
272,Richard Attenborough,Shadowlands,25842000.0,Biography|Drama|Romance,115.0,author|book|england|friend|oxford,1993,Actress in a Leading Role,Debra Winger
273,Tony Gilroy,Michael Clayton,49024969.0,Crime|Drama|Mystery|Thriller,119.0,attorney|debt|fixer|law|law firm,2007,Actor in a Leading Role,George Clooney
274,Tony Gilroy,Michael Clayton,49024969.0,Crime|Drama|Mystery|Thriller,119.0,attorney|debt|fixer|law|law firm,2007,Actor in a Supporting Role,Tom Wilkinson
275,Tony Gilroy,Michael Clayton,49024969.0,Crime|Drama|Mystery|Thriller,119.0,attorney|debt|fixer|law|law firm,2007,Actress in a Supporting Role,Tilda Swinton
276,David O. Russell,Silver Linings Playbook,132088910.0,Comedy|Drama|Romance,122.0,adulterous wife|bipolar disorder|obsessive compulsive personality disorder|unhappy marriage|widow,2012,Actor in a Leading Role,Bradley Cooper
277,David O. Russell,Silver Linings Playbook,132088910.0,Comedy|Drama|Romance,122.0,adulterous wife|bipolar disorder|obsessive compulsive personality disorder|unhappy marriage|widow,2012,Actor in a Supporting Role,Robert De Niro
